-4.489600	0.000278
-4.477700	0.000258
-4.465800	0.000240
-4.453900	0.000223
-4.442000	0.000209
-4.430100	0.000198
-4.418200	0.000193
-4.406300	0.000193
-4.394400	0.000200
-4.382400	0.000215
-4.370500	0.000238
-4.358600	0.000271
-4.346700	0.000312
-4.334800	0.000361
-4.322900	0.000416
-4.311000	0.000476
-4.299100	0.000539
-4.287200	0.000600
-4.275300	0.000658
-4.263400	0.000709
-4.251400	0.000751
-4.239500	0.000781
-4.227600	0.000798
-4.215700	0.000802
-4.203800	0.000793
-4.191900	0.000774
-4.180000	0.000748
-4.168100	0.000720
-4.156200	0.000695
-4.144300	0.000682
-4.132400	0.000685
-4.120400	0.000713
-4.108500	0.000769
-4.096600	0.000860
-4.084700	0.000987
-4.072800	0.001150
-4.060900	0.001347
-4.049000	0.001575
-4.037100	0.001824
-4.025200	0.002086
-4.013300	0.002350
-4.001400	0.002602
-3.989500	0.002831
-3.977500	0.003023
-3.965600	0.003167
-3.953700	0.003253
-3.941800	0.003275
-3.929900	0.003231
-3.918000	0.003121
-3.906100	0.002951
-3.894200	0.002731
-3.882300	0.002476
-3.870400	0.002201
-3.858500	0.001926
-3.846500	0.001669
-3.834600	0.001449
-3.822700	0.001284
-3.810800	0.001186
-3.798900	0.001166
-3.787000	0.001226
-3.775100	0.001367
-3.763200	0.001581
-3.751300	0.001856
-3.739400	0.002177
-3.727500	0.002522
-3.715500	0.002869
-3.703600	0.003194
-3.691700	0.003475
-3.679800	0.003691
-3.667900	0.003827
-3.656000	0.003875
-3.644100	0.003830
-3.632200	0.003700
-3.620300	0.003496
-3.608400	0.003239
-3.596500	0.002955
-3.584600	0.002675
-3.572600	0.002430
-3.560700	0.002253
-3.548800	0.002175
-3.536900	0.002222
-3.525000	0.002413
-3.513100	0.002760
-3.501200	0.003268
-3.489300	0.003930
-3.477400	0.004733
-3.465500	0.005653
-3.453600	0.006661
-3.441600	0.007724
-3.429700	0.008806
-3.417800	0.009872
-3.405900	0.010893
-3.394000	0.011847
-3.382100	0.012723
-3.370200	0.013521
-3.358300	0.014253
-3.346400	0.014945
-3.334500	0.015632
-3.322600	0.016359
-3.310600	0.017174
-3.298700	0.018128
-3.286800	0.019266
-3.274900	0.020626
-3.263000	0.022233
-3.251100	0.024095
-3.239200	0.026200
-3.227300	0.028512
-3.215400	0.030974
-3.203500	0.033506
-3.191600	0.036008
-3.179700	0.038368
-3.167700	0.040466
-3.155800	0.042184
-3.143900	0.043414
-3.132000	0.044070
-3.120100	0.044088
-3.108200	0.043442
-3.096300	0.042139
-3.084400	0.040229
-3.072500	0.037799
-3.060600	0.034972
-3.048700	0.031905
-3.036700	0.028781
-3.024800	0.025805
-3.012900	0.023188
-3.001000	0.021145
-2.989100	0.019877
-2.977200	0.019559
-2.965300	0.020331
-2.953400	0.022280
-2.941500	0.025437
-2.929600	0.029769
-2.917700	0.035179
-2.905800	0.041509
-2.893800	0.048559
-2.881900	0.056093
-2.870000	0.063866
-2.858100	0.071640
-2.846200	0.079208
-2.834300	0.086415
-2.822400	0.093176
-2.810500	0.099490
-2.798600	0.105460
-2.786700	0.111290
-2.774800	0.117320
-2.762800	0.123980
-2.750900	0.131840
-2.739000	0.141560
-2.727100	0.153850
-2.715200	0.169500
-2.703300	0.189290
-2.691400	0.213960
-2.679500	0.244180
-2.667600	0.280490
-2.655700	0.323310
-2.643800	0.372860
-2.631800	0.429190
-2.619900	0.492160
-2.608000	0.561410
-2.596100	0.636400
-2.584200	0.716350
-2.572300	0.800230
-2.560400	0.886790
-2.548500	0.974470
-2.536600	1.061500
-2.524700	1.145800
-2.512800	1.225300
-2.500900	1.297600
-2.488900	1.360600
-2.477000	1.412300
-2.465100	1.450700
-2.453200	1.474700
-2.441300	1.484000
-2.429400	1.478900
-2.417500	1.460100
-2.405600	1.428900
-2.393700	1.386700
-2.381800	1.334800
-2.369900	1.274800
-2.357900	1.208200
-2.346000	1.136200
-2.334100	1.060100
-2.322200	0.981140
-2.310300	0.900540
-2.298400	0.819280
-2.286500	0.738520
-2.274600	0.659800
-2.262700	0.584730
-2.250800	0.514750
-2.238900	0.451070
-2.226900	0.394550
-2.215000	0.345610
-2.203100	0.304250
-2.191200	0.270070
-2.179300	0.242410
-2.167400	0.220380
-2.155500	0.203000
-2.143600	0.189280
-2.131700	0.178290
-2.119800	0.169180
-2.107900	0.161240
-2.096000	0.153850
-2.084000	0.146550
-2.072100	0.138960
-2.060200	0.130920
-2.048300	0.122250
-2.036400	0.112770
-2.024500	0.102530
-2.012600	0.091840
-2.000700	0.081049
-1.988800	0.070583
-1.976900	0.060848
-1.965000	0.052194
-1.953000	0.044883
-1.941100	0.039070
-1.929200	0.034813
-1.917300	0.032086
-1.905400	0.030805
-1.893500	0.030907
-1.881600	0.032574
-1.869700	0.034903
-1.857800	0.038532
-1.845900	0.043173
-1.834000	0.048511
-1.822000	0.054465
-1.810100	0.061476
-1.798200	0.068642
-1.786300	0.072179
-1.774400	0.186100
-1.762500	0.037536
-1.750600	0.022684
-1.738700	0.012907
-1.726800	0.014896
-1.714900	0.023297
-1.703000	0.084718
-1.691100	0.224530
-1.679100	0.032933
-1.667200	0.020405
-1.655300	0.061713
-1.643400	0.031451
-1.631500	0.026500
-1.619600	0.032301
-1.607700	0.086947
-1.595800	0.213730
-1.583900	0.024853
-1.572000	0.007554
-1.560100	0.004182
-1.548100	0.003687
-1.536200	0.003389
-1.524300	0.001367
-1.512400	0.000997
-1.500500	0.000801
-1.488600	0.000666
-1.476700	0.000576
-1.464800	0.000479
-1.452900	0.000407
-1.441000	0.000347
-1.429100	0.000296
-1.417100	0.000252
-1.405200	0.000214
-1.393300	0.000181
-1.381400	0.000152
-1.369500	0.000128
-1.357600	0.000107
-1.345700	0.000089
-1.333800	0.000075
-1.321900	0.000063
-1.310000	0.000054
-1.298100	0.000047
-1.286200	0.000043
-1.274200	0.000041
-1.262300	0.000044
-1.250400	0.000054
-1.238500	0.000080
-1.226600	0.000133
-1.214700	0.000525
-1.202800	0.013116
-1.190900	0.001236
-1.179000	0.001561
-1.167100	0.000426
-1.155200	0.000981
-1.143200	0.000462
-1.131300	0.000877
-1.119400	0.007605
-1.107500	0.005415
-1.095600	0.005111
-1.083700	0.006972
-1.071800	0.009066
-1.059900	0.000683
-1.048000	0.000794
-1.036100	0.000087
-1.024200	0.000187
-1.012200	0.000100
-1.000300	0.000103
-0.988430	0.000171
